time,swing,boom,arm,bucket,swingmodel,boommodel,armmodel,bucketmodel
40.142200,-1.508,-0.7248,2.316,-0.614,86.40204,346.816,47.30297,324.8204
40.167952,-1.5084,-0.724,2.3164,-0.614,86.42496,346.8618,47.28007,324.8204
40.182890,-1.5084,-0.724,2.3164,-0.614,86.42496,346.8618,47.28007,324.8204
40.195393,-1.5084,-0.724,2.3164,-0.614,86.42496,346.8618,47.28007,324.8204
40.208243,-1.5084,-0.724,2.3164,-0.614,86.42496,346.8618,47.28007,324.8204
40.238980,-1.508,-0.7228,2.3164,-0.6156,86.40204,346.9306,47.28007,324.7287
40.251238,-1.508,-0.7228,2.3164,-0.6156,86.40204,346.9306,47.28007,324.7287
40.267656,-1.508,-0.7228,2.3168,-0.6152,86.40204,346.9306,47.25714,324.7516
40.284706,-1.508,-0.7228,2.3168,-0.6152,86.40204,346.9306,47.25714,324.7516
40.313764,-1.5084,-0.7232,2.3168,-0.6148,86.42496,346.9077,47.25714,324.7746
40.324878,-1.5084,-0.7232,2.3168,-0.6148,86.42496,346.9077,47.25714,324.7746
40.347477,-1.508,-0.7232,2.3168,-0.6148,86.40204,346.9077,47.25714,324.7746
40.358775,-1.508,-0.7232,2.3168,-0.6148,86.40204,346.9077,47.25714,324.7746
40.378111,-1.508,-0.7236,2.3168,-0.6156,86.40204,346.8848,47.25714,324.7287
40.404793,-1.508,-0.724,2.3168,-0.6148,86.40204,346.8618,47.25714,324.7746
40.420062,-1.508,-0.7244,2.3168,-0.6148,86.40204,346.8389,47.25714,324.7746
40.431630,-1.508,-0.7244,2.3168,-0.6148,86.40204,346.8389,47.25714,324.7746
40.451383,-1.508,-0.7248,2.3164,-0.6148,86.40204,346.816,47.28007,324.7746
40.463651,-1.508,-0.7248,2.3164,-0.6148,86.40204,346.816,47.28007,324.7746
40.488056,-1.5084,-0.7252,2.316,-0.614,86.42496,346.7931,47.30297,324.8204
40.504603,-1.5084,-0.7252,2.316,-0.614,86.42496,346.7931,47.30297,324.8204
40.525588,-1.508,-0.7252,2.316,-0.6136,86.40204,346.7931,47.30297,324.8433
40.545530,-1.508,-0.7252,2.316,-0.6136,86.40204,346.7931,47.30297,324.8433
40.556938,-1.508,-0.7252,2.316,-0.6136,86.40204,346.7931,47.30297,324.8433
40.580119,-1.508,-0.7248,2.3164,-0.614,86.40204,346.816,47.28007,324.8204
40.596840,-1.508,-0.7248,2.3164,-0.614,86.40204,346.816,47.28007,324.8204
40.615101,-1.508,-0.7244,2.3164,-0.6144,86.40204,346.8389,47.28007,324.7975
40.624806,-1.508,-0.7244,2.3164,-0.6144,86.40204,346.8389,47.28007,324.7975
40.637424,-1.508,-0.7244,2.3164,-0.6144,86.40204,346.8389,47.28007,324.7975
40.649091,-1.508,-0.7244,2.3164,-0.6144,86.40204,346.8389,47.28007,324.7975
40.686925,-1.508,-0.7236,2.3164,-0.6156,86.40204,346.8848,47.28007,324.7287
40.714230,-1.5084,-0.724,2.316,-0.6148,86.42496,346.8618,47.30297,324.7746
40.727946,-1.5084,-0.724,2.316,-0.6148,86.42496,346.8618,47.30297,324.7746
40.750717,-1.5084,-0.7232,2.3164,-0.6148,86.42496,346.9077,47.28007,324.7746
40.763766,-1.5084,-0.7232,2.3164,-0.6148,86.42496,346.9077,47.28007,324.7746
40.789419,-1.5076,-0.7228,2.3168,-0.616,86.37912,346.9306,47.25714,324.7058
40.815457,-1.508,-0.7236,2.3164,-0.616,86.40204,346.8848,47.28007,324.7058
40.833889,-1.508,-0.7236,2.3164,-0.616,86.40204,346.8848,47.28007,324.7058
40.844790,-1.508,-0.7236,2.3164,-0.616,86.40204,346.8848,47.28007,324.7058
40.865063,-1.508,-0.724,2.3164,-0.6148,86.40204,346.8618,47.28007,324.7746
40.889364,-1.5084,-0.724,2.3164,-0.6152,86.42496,346.8618,47.28007,324.7516
40.900902,-1.5084,-0.724,2.3164,-0.6152,86.42496,346.8618,47.28007,324.7516
40.914509,-1.5084,-0.724,2.3164,-0.6152,86.42496,346.8618,47.28007,324.7516
40.943650,-1.508,-0.7244,2.316,-0.6136,86.40204,346.8389,47.30297,324.8433
40.964870,-1.508,-0.7248,2.316,-0.6132,86.40204,346.816,47.30297,324.8662
40.980879,-1.508,-0.7248,2.316,-0.6132,86.40204,346.816,47.30297,324.8662
41.014937,-1.508,-0.7244,2.316,-0.6116,86.40204,346.8389,47.30297,324.9579
41.041126,-1.508,-0.7248,2.316,-0.6088,86.40204,346.816,47.30297,325.1183
41.052108,-1.508,-0.7248,2.316,-0.6088,86.40204,346.816,47.30297,325.1183
41.070570,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.086453,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.098340,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.111442,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.123103,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.135513,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.146603,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.157949,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.170323,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.181600,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.194270,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.204817,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.217520,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.228516,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.240094,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.252577,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.263426,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.275784,-1.5076,-0.7248,2.316,-0.6072,86.37912,346.816,47.30297,325.21
41.306933,-1.508,-0.7236,2.3164,-0.5824,86.40204,346.8848,47.28007,326.631
41.335668,-1.5084,-0.724,2.316,-0.5764,86.42496,346.8618,47.30297,326.9747
41.348001,-1.5084,-0.724,2.316,-0.5764,86.42496,346.8618,47.30297,326.9747
41.365792,-1.508,-0.724,2.316,-0.574,86.40204,346.8618,47.30297,327.1122
41.390856,-1.508,-0.724,2.316,-0.5712,86.40204,346.8618,47.30297,327.2726
41.403274,-1.508,-0.724,2.316,-0.5712,86.40204,346.8618,47.30297,327.2726
41.431927,-1.508,-0.7252,2.3156,-0.5632,86.40204,346.7931,47.3259,327.731
41.442741,-1.508,-0.7252,2.3156,-0.5632,86.40204,346.7931,47.3259,327.731
41.462989,-1.5084,-0.7252,2.3156,-0.5604,86.42496,346.7931,47.3259,327.8914
41.488663,-1.5084,-0.7252,2.3152,-0.5568,86.42496,346.7931,47.34882,328.0977
41.500664,-1.5084,-0.7252,2.3152,-0.5568,86.42496,346.7931,47.34882,328.0977
41.513721,-1.5084,-0.7252,2.3152,-0.5568,86.42496,346.7931,47.34882,328.0977
41.525015,-1.5084,-0.7252,2.3152,-0.5568,86.42496,346.7931,47.34882,328.0977
41.541256,-1.508,-0.7252,2.3152,-0.5528,86.40204,346.7931,47.34882,328.3269
41.552780,-1.508,-0.7252,2.3152,-0.5528,86.40204,346.7931,47.34882,328.3269
41.564754,-1.508,-0.7252,2.3152,-0.5528,86.40204,346.7931,47.34882,328.3269
41.578192,-1.508,-0.7252,2.3152,-0.5528,86.40204,346.7931,47.34882,328.3269
41.594521,-1.508,-0.7252,2.3152,-0.5528,86.40204,346.7931,47.34882,328.3269
41.631431,-1.5084,-0.7256,2.3156,-0.5268,86.42496,346.7702,47.3259,329.8166
41.655726,-1.508,-0.7252,2.316,-0.5172,86.40204,346.7931,47.30297,330.3666
41.673113,-1.508,-0.7252,2.316,-0.5172,86.40204,346.7931,47.30297,330.3666
41.683493,-1.508,-0.7252,2.316,-0.5172,86.40204,346.7931,47.30297,330.3666
41.696240,-1.508,-0.7252,2.316,-0.5172,86.40204,346.7931,47.30297,330.3666
41.717119,-1.508,-0.7248,2.316,-0.5068,86.40204,346.816,47.30297,330.9625
41.742309,-1.5076,-0.7248,2.3164,-0.4964,86.37912,346.816,47.28007,331.5584
41.753571,-1.5076,-0.7248,2.3164,-0.4964,86.37912,346.816,47.28007,331.5584
41.773116,-1.508,-0.7244,2.3164,-0.4908,86.40204,346.8389,47.28007,331.8792
41.783049,-1.508,-0.7244,2.3164,-0.4908,86.40204,346.8389,47.28007,331.8792
41.808880,-1.508,-0.7244,2.3164,-0.4852,86.40204,346.8389,47.28007,332.2001
41.836684,-1.508,-0.7244,2.3164,-0.4676,86.40204,346.8389,47.28007,333.2085
41.856524,-1.5084,-0.7244,2.3164,-0.4616,86.42496,346.8389,47.28007,333.5523
41.879837,-1.5076,-0.7244,2.3164,-0.4552,86.37912,346.8389,47.28007,333.919
41.891951,-1.5076,-0.7244,2.3164,-0.4552,86.37912,346.8389,47.28007,333.919
41.913883,-1.508,-0.7248,2.3164,-0.4488,86.40204,346.816,47.28007,334.2856
41.926592,-1.508,-0.7248,2.3164,-0.4488,86.40204,346.816,47.28007,334.2856
41.938999,-1.508,-0.7248,2.3164,-0.4488,86.40204,346.816,47.28007,334.2856
41.965911,-1.508,-0.7248,2.3164,-0.4288,86.40204,346.816,47.28007,335.4316
41.978067,-1.508,-0.7248,2.3164,-0.4288,86.40204,346.816,47.28007,335.4316
41.991302,-1.508,-0.7248,2.3164,-0.4288,86.40204,346.816,47.28007,335.4316
42.006722,-1.5076,-0.7248,2.3164,-0.4216,86.37912,346.816,47.28007,335.8441
42.040612,-1.508,-0.7252,2.3164,-0.4068,86.40204,346.7931,47.28007,336.6921
42.061309,-1.5084,-0.7252,2.3168,-0.3904,86.42496,346.7931,47.25714,337.6317
42.077511,-1.508,-0.7252,2.3168,-0.3816,86.40204,346.7931,47.25714,338.1359
42.099268,-1.508,-0.7252,2.3168,-0.3816,86.40204,346.7931,47.25714,338.1359
42.119636,-1.5076,-0.7252,2.3168,-0.3636,86.37912,346.7931,47.25714,339.1673
42.141324,-1.508,-0.7252,2.3168,-0.3544,86.40204,346.7931,47.25714,339.6944
42.159526,-1.508,-0.7252,2.3168,-0.3448,86.40204,346.7931,47.25714,340.2444
42.175453,-1.508,-0.7252,2.3168,-0.3448,86.40204,346.7931,47.25714,340.2444
42.186794,-1.508,-0.7252,2.3168,-0.3448,86.40204,346.7931,47.25714,340.2444
42.198386,-1.508,-0.7252,2.3168,-0.3448,86.40204,346.7931,47.25714,340.2444
42.226837,-1.5084,-0.7248,2.3168,-0.3152,86.42496,346.816,47.25714,341.9404
42.247599,-1.508,-0.7248,2.3168,-0.3048,86.40204,346.816,47.25714,342.5363
42.270118,-1.5076,-0.7248,2.3172,-0.2944,86.37912,346.816,47.23423,343.1321
42.282236,-1.5076,-0.7248,2.3172,-0.2944,86.37912,346.816,47.23423,343.1321
42.294653,-1.5076,-0.7248,2.3172,-0.2944,86.37912,346.816,47.23423,343.1321
42.313804,-1.508,-0.7248,2.3172,-0.2844,86.40204,346.816,47.23423,343.7051
42.334555,-1.508,-0.7248,2.3172,-0.2628,86.40204,346.816,47.23423,344.9427
42.347115,-1.508,-0.7248,2.3172,-0.2628,86.40204,346.816,47.23423,344.9427
42.357636,-1.508,-0.7248,2.3172,-0.2628,86.40204,346.816,47.23423,344.9427
42.386638,-1.508,-0.7244,2.3176,-0.23,86.40204,346.8389,47.2113,346.822
42.403237,-1.508,-0.7244,2.3176,-0.23,86.40204,346.8389,47.2113,346.822
42.414999,-1.508,-0.7244,2.3176,-0.23,86.40204,346.8389,47.2113,346.822
42.439775,-1.5084,-0.7244,2.318,-0.208,86.42496,346.8389,47.18839,348.0825
42.451005,-1.5084,-0.7244,2.318,-0.208,86.42496,346.8389,47.18839,348.0825
42.462308,-1.5084,-0.7244,2.318,-0.208,86.42496,346.8389,47.18839,348.0825
42.479637,-1.508,-0.7244,2.318,-0.1968,86.40204,346.8389,47.18839,348.7242
42.491105,-1.508,-0.7244,2.318,-0.1968,86.40204,346.8389,47.18839,348.7242
42.503099,-1.508,-0.7244,2.318,-0.1968,86.40204,346.8389,47.18839,348.7242
42.518960,-1.508,-0.7244,2.318,-0.1744,86.40204,346.8389,47.18839,350.0076
42.548078,-1.5076,-0.724,2.318,-0.1408,86.37912,346.8618,47.18839,351.9327
42.568783,-1.508,-0.724,2.318,-0.1176,86.40204,346.8618,47.18839,353.262
42.591741,-1.508,-0.724,2.318,-0.1064,86.40204,346.8618,47.18839,353.9037
42.616058,-1.508,-0.724,2.318,-0.0948,86.40204,346.8618,47.18839,354.5684
42.629258,-1.508,-0.724,2.318,-0.0948,86.40204,346.8618,47.18839,354.5684
42.649434,-1.5076,-0.724,2.318,-0.0828,86.37912,346.8618,47.18839,355.2559
42.661419,-1.5076,-0.724,2.318,-0.0828,86.37912,346.8618,47.18839,355.2559
42.673641,-1.5076,-0.724,2.318,-0.0828,86.37912,346.8618,47.18839,355.2559
42.703858,-1.5084,-0.7244,2.3172,-0.0476,86.42496,346.8389,47.23423,357.2727
42.721890,-1.508,-0.7244,2.3172,-0.0356,86.40204,346.8389,47.23423,357.9603
42.733930,-1.508,-0.7244,2.3172,-0.0356,86.40204,346.8389,47.23423,357.9603
42.756220,-1.508,-0.7244,2.3172,-0.0236,86.40204,346.8389,47.23423,358.6478
42.768249,-1.508,-0.7244,2.3172,-0.0236,86.40204,346.8389,47.23423,358.6478
42.793911,-1.5084,-0.7244,2.3172,0.0132,86.42496,346.8389,47.23423,0.7563044
42.817648,-1.5084,-0.724,2.3168,0.0256,86.42496,346.8618,47.25714,1.466772
42.829684,-1.5084,-0.724,2.3168,0.0256,86.42496,346.8618,47.25714,1.466772
42.841104,-1.5084,-0.724,2.3168,0.0256,86.42496,346.8618,47.25714,1.466772
42.866603,-1.508,-0.724,2.3168,0.0508,86.40204,346.8618,47.25714,2.910626
42.882192,-1.508,-0.724,2.3168,0.0508,86.40204,346.8618,47.25714,2.910626
42.903084,-1.508,-0.724,2.3172,0.0764,86.40204,346.8618,47.23423,4.377398
42.922683,-1.508,-0.724,2.3172,0.0896,86.40204,346.8618,47.23423,5.133702
42.933453,-1.508,-0.724,2.3172,0.0896,86.40204,346.8618,47.23423,5.133702
42.956333,-1.508,-0.724,2.3172,0.1024,86.40204,346.8618,47.23423,5.867088
42.980710,-1.508,-0.7236,2.3172,0.1288,86.40204,346.8848,47.23423,7.379698
42.998237,-1.5084,-0.7236,2.3176,0.142,86.42496,346.8848,47.2113,8.136001
43.009436,-1.5084,-0.7236,2.3176,0.142,86.42496,346.8848,47.2113,8.136001
43.029690,-1.508,-0.7236,2.3176,0.1552,86.40204,346.8848,47.2113,8.892305
43.060475,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.079113,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.091987,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.107374,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.121482,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.135218,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.148727,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.160561,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.173383,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.185005,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.198183,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.210901,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.223306,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.235833,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.247212,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.258373,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.270145,-1.508,-0.7236,2.3176,0.182,86.40204,346.8848,47.2113,10.42783
43.286260,-1.5084,-0.7236,2.3172,0.278,86.42496,346.8848,47.23423,15.92823
43.322373,-1.508,-0.7236,2.3168,0.3632,86.40204,346.8848,47.25714,20.80983
43.346149,-1.508,-0.7236,2.3168,0.3776,86.40204,346.8848,47.25714,21.63489
43.361074,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.377268,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.389604,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.400580,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.413514,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.424352,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.436830,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.448235,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.460188,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.472521,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.483656,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.497087,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.508568,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.520739,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.533001,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.543480,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.555107,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.567011,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.579191,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.591998,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.602656,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.614952,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.626718,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.638208,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.650776,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.662139,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.674962,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.687879,-1.508,-0.7236,2.3172,0.3916,86.40204,346.8848,47.23423,22.43703
43.705285,-1.5084,-0.7232,2.3168,0.6176,86.42496,346.9077,47.25714,35.38587
43.734689,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.746234,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.758976,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.771217,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.782563,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.794568,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.806532,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.817685,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.829991,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.840818,-1.5084,-0.7228,2.3168,0.6496,86.42496,346.9306,47.25714,37.21934
43.898209,-1.508,-0.7236,2.3164,0.798,86.40204,346.8848,47.28007,45.72203
43.926921,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
43.937998,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
43.949124,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
43.960885,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
43.972955,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
43.985080,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
43.997415,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
44.009047,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
44.020244,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
44.032621,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
44.043329,-1.508,-0.7232,2.3168,0.8324,86.40204,346.9077,47.25714,47.69301
44.115541,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.133817,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.143823,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.154680,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.169696,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.181657,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.194259,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.204524,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.217666,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.229473,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.241644,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.256087,-1.5084,-0.7232,2.3164,1.014,86.42496,346.9077,47.28007,58.09791
44.323703,-1.5084,-0.7232,2.3164,1.2076,86.42496,346.9077,47.28007,69.19038
44.343502,-1.5084,-0.7232,2.3164,1.2076,86.42496,346.9077,47.28007,69.19038
44.364616,-1.5084,-0.7228,2.3168,1.2276,86.42496,346.9306,47.25714,70.33633
44.378245,-1.5084,-0.7228,2.3168,1.2276,86.42496,346.9306,47.25714,70.33633
44.392043,-1.5084,-0.7228,2.3168,1.2276,86.42496,346.9306,47.25714,70.33633
44.404251,-1.5084,-0.7228,2.3168,1.2276,86.42496,346.9306,47.25714,70.33633
44.418133,-1.5084,-0.7228,2.3168,1.2276,86.42496,346.9306,47.25714,70.33633
44.430315,-1.5084,-0.7228,2.3168,1.2276,86.42496,346.9306,47.25714,70.33633
44.443215,-1.5084,-0.7228,2.3168,1.2276,86.42496,346.9306,47.25714,70.33633
44.457518,-1.5084,-0.7228,2.3168,1.2276,86.42496,346.9306,47.25714,70.33633
44.517228,-1.508,-0.7228,2.3164,1.3796,86.40204,346.9306,47.28007,79.04525
44.544844,-1.5084,-0.7228,2.3164,1.4136,86.42496,346.9306,47.28007,80.99335
44.563606,-1.5084,-0.7232,2.316,1.43,86.42496,346.9077,47.30297,81.93301
44.582243,-1.5084,-0.7232,2.316,1.43,86.42496,346.9077,47.30297,81.93301
44.595888,-1.5084,-0.7232,2.316,1.43,86.42496,346.9077,47.30297,81.93301
44.608920,-1.5084,-0.7232,2.316,1.43,86.42496,346.9077,47.30297,81.93301
44.621423,-1.5084,-0.7232,2.316,1.43,86.42496,346.9077,47.30297,81.93301
44.634644,-1.5084,-0.7232,2.316,1.43,86.42496,346.9077,47.30297,81.93301
44.646774,-1.5084,-0.7232,2.316,1.43,86.42496,346.9077,47.30297,81.93301
44.658317,-1.5084,-0.7232,2.316,1.43,86.42496,346.9077,47.30297,81.93301
44.713886,-1.5084,-0.7236,2.3156,1.5336,86.42496,346.8848,47.3259,87.8688
44.740686,-1.5084,-0.7228,2.3148,1.5624,86.42496,346.9306,47.37174,89.51949
44.758039,-1.5084,-0.7232,2.3148,1.5764,86.42496,346.9077,47.37174,89.68041
44.775411,-1.5084,-0.7232,2.3148,1.5764,86.42496,346.9077,47.37174,89.68041
44.788124,-1.5084,-0.7232,2.3148,1.5764,86.42496,346.9077,47.37174,89.68041
44.800406,-1.5084,-0.7232,2.3148,1.5764,86.42496,346.9077,47.37174,89.68041
44.813962,-1.5084,-0.7232,2.3148,1.5764,86.42496,346.9077,47.37174,89.68041
44.824582,-1.5084,-0.7232,2.3148,1.5764,86.42496,346.9077,47.37174,89.68041
44.837564,-1.5084,-0.7232,2.3148,1.5764,86.42496,346.9077,47.37174,89.68041
44.849523,-1.5084,-0.7232,2.3148,1.5764,86.42496,346.9077,47.37174,89.68041
44.861074,-1.5084,-0.7232,2.3148,1.5764,86.42496,346.9077,47.37174,89.68041
44.904006,-1.508,-0.7228,2.314,1.6548,86.40204,346.9306,47.41758,85.18696
44.924070,-1.508,-0.7228,2.314,1.6672,86.40204,346.9306,47.41758,84.4765
44.943470,-1.508,-0.7232,2.314,1.6796,86.40204,346.9077,47.41758,83.76602
44.964476,-1.508,-0.7232,2.314,1.7044,86.40204,346.9077,47.41758,82.34506
44.975521,-1.508,-0.7232,2.314,1.7044,86.40204,346.9077,47.41758,82.34506
44.995138,-1.5076,-0.7228,2.314,1.7164,86.37912,346.9306,47.41758,81.65755
45.012674,-1.508,-0.7228,2.3144,1.7288,86.40204,346.9306,47.39465,80.94709
45.035710,-1.5076,-0.7228,2.314,1.7404,86.37912,346.9306,47.41758,80.28244
45.054243,-1.5084,-0.7228,2.314,1.752,86.42496,346.9306,47.41758,79.6178
45.069899,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.096204,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.110070,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.120447,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.133519,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.144126,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.157600,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.169196,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.180935,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.193895,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.204353,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.218089,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.229435,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.240883,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.253688,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.264223,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
45.276756,-1.508,-0.7228,2.314,1.7632,86.40204,346.9306,47.41758,78.97609
